sid,fwy,lat,lng,u,v
402061,85S,37.3566169491124,-122.06261662163188,1067457597,206696652
407364,85S,37.35154058455633,-122.06048116314324,206696652,302878
407372,85S,37.344708312190534,-122.05996220239142,302878,437325360
407373,85S,37.337622017170325,-122.05974454822079,437325360,31362863
407370,85S,37.33354251025192,-122.05703748707063,31362863,33104718
400209,85S,37.319948869593645,-122.04905587399344,302889,1067736024
400648,85S,37.303000647144536,-122.03481409489932,306534142,1067614249
400828,85S,37.298810798487885,-122.03006353269535,306534142,1067614249
401224,85S,37.29104067986605,-122.02365418773469,1067614249,310979305
400097,85S,37.2790448797279,-122.0105888370367,310979305,310974852
400582,85S,37.275258292081865,-122.00487688921804,310979305,310974852
404444,85S,37.26533876527524,-121.98168132132145,310974852,26506863
400213,85S,37.25921951564371,-121.96712127313957,26506863,26729676
400907,85S,37.25784657981879,-121.96235923973373,26729676,310961411
400792,85S,37.255454774287934,-121.95555496270543,310961411,310961906
400934,85S,37.25403423362001,-121.94935940838815,310961411,310961906
400017,85S,37.25333964036358,-121.94543347109256,310961906,65536436
400700,85S,37.251303353813405,-121.93409669931323,310969385,310967127
400772,85S,37.25040645646787,-121.9282285169697,310969385,310967127
400717,85S,37.25046364428983,-121.91246707313904,310967127,65536465
400059,85S,37.250478380015416,-121.90773498095564,65536465,65536472
400690,85S,37.255242317097796,-121.87683278594315,65536502,257806722
400085,85S,37.25568076094436,-121.87472156415198,257806722,65412681
401495,85S,37.255346318509936,-121.85898000146658,259001354,309052216
400637,85S,37.25534506459229,-121.8557644184363,259001354,309052216
400519,85S,37.25526464029602,-121.85255983048472,309052216,309052181
400280,87N,37.261978334236765,-121.85867966533074,248212014,248212008
405613,87N,37.26270273258337,-121.858685678707,248212014,248212008
401129,87N,37.26676446794688,-121.859069372947,248212008,261764012
401957,87N,37.27041235167257,-121.86094688529877,248212008,261764012
404451,87N,37.272694370223924,-121.86239164480526,248212008,261764012
400178,87N,37.276931287400075,-121.86353005265627,261764012,248212608
401567,87N,37.27969644957949,-121.86468218293669,248212608,248212505
404452,87N,37.28486644874739,-121.86758148265673,248212608,248212505
401597,87N,37.287495374100196,-121.86949166673027,248212608,248212505
400418,87N,37.29187937036424,-121.87169862022184,248212608,248212505
400654,87N,37.297542343529294,-121.8739760816389,248212505,248212500
400664,87N,37.30355279649641,-121.87802325106483,248212500,8849106418
404453,87N,37.30920576032807,-121.88247599175902,8849106418,246581778
400258,87N,37.313566404802415,-121.88609077627304,8849106418,246581778
400916,87N,37.32044797827403,-121.89017915718922,246574426,704869519
400563,87N,37.32520031628521,-121.89294641812668,704869519,65548053
402056,87N,37.32903265372387,-121.89552348668839,704869519,65548053
402059,87N,37.33750294833952,-121.89779134507106,246008821,33783809
402118,87N,37.34446733778542,-121.90207708949612,33783800,33783802
409524,87N,37.348480029894546,-121.907223615672,33783800,33783802
409525,87N,37.36260462274036,-121.91744129213707,245809995,4938097618
409526,87N,37.36680702130203,-121.92158220060487,245809995,4938097618
401817,87N,37.37127881284271,-121.92689718438132,4938097618,1698569739
401816,87S,37.37108909568411,-121.92705704537399,245509711,65415963
409529,87S,37.366570313546404,-121.92157730656926,309048971,245809992
409528,87S,37.3623780019097,-121.9175376679547,309048971,245809992
402117,87S,37.34425789547191,-121.90221064449085,245919608,65548078
402058,87S,37.3371096711715,-121.89781872516043,65402740,8847870779
402057,87S,37.336391776392965,-121.89760155980164,65402740,8847870779
400236,87S,37.32491241240828,-121.89312707453654,311443383,1298973519
400065,87S,37.32025384733735,-121.89041284934362,366742999,1760559744
400995,87S,37.313265407556386,-121.88621774774607,366742999,1760559744
404461,87S,37.308899298472646,-121.88266136034015,1760559744,258998915
400837,87S,37.3032485112212,-121.878205707317,258998915,258999024
400040,87S,37.29487715714355,-121.87328914547317,258999024,312401171
400257,87S,37.29164173938763,-121.87198040629686,312401171,8849363376
401606,87S,37.28719691464111,-121.86968721898911,8849363376,1760545318
405619,87S,37.284561841634776,-121.8677717222532,8849363376,1760545318
401457,87S,37.279425996800015,-121.86498254761543,8849363376,1760545318
400457,87S,37.27671947863026,-121.86384015108102,1760545318,261763690
404462,87S,37.27258416268956,-121.86273309903086,1760545318,261763690
401958,87S,37.27011017792513,-121.8611260935793,261763690,65397868
401154,87S,37.26660911997003,-121.85940083457857,261763690,65397868
400842,87S,37.26185050310955,-121.85907017258127,65397868,309053289
402359,101N,37.32973301239184,-121.84209650349271,311950047,311644646
401908,101N,37.33530100898247,-121.84764458695676,65390167,5850652636
400804,101N,37.33610035034914,-121.84842538001504,65390167,5850652636
402361,101N,37.33655991927417,-121.84886968121211,65390167,5850652636
400400,101N,37.34241306470487,-121.85453982804133,5850652636,1298275615
401890,101N,37.34344752878772,-121.85553845075869,1298275615,1831292240
400996,101N,37.350890224671375,-121.8624178301022,245974419,1970807513
400668,101N,37.35509479962169,-121.86698940404985,1970807513,3987797737
402362,101N,37.35897967000559,-121.87199084191596,3987797737,245843508
400965,101N,37.36330558314854,-121.89359247351122,245843508,1831263845
400001,101N,37.36409220162806,-121.90114725262335,65415943,25457976
404753,101N,37.364689942928145,-121.90298860934834,68218060,245540681
402364,101N,37.368101789955524,-121.90788183929054,245540681,1970807534
400863,101N,37.371794727372816,-121.91655282312031,1708555062,8891734207
400911,101N,37.37265388028747,-121.92208980278092,8891734207,258966773
400760,101N,37.37461988721524,-121.93105694687434,245509683,4938097615
400964,101N,37.37666526761997,-121.94075377230257,4938097615,258966524
400227,101N,37.37721502192089,-121.9435902795777,258966524,258966395
404521,101N,37.382600464910574,-121.96561285300427,121128093,312939639
400353,101N,37.38313918498926,-121.9674919332559,121128093,312939639
401994,101N,37.38553989017104,-121.97586711547322,33784157,80698939
400246,101N,37.386570757594214,-121.97945638011885,80698939,60434557
402366,101N,37.38853549377229,-121.98647979937405,60434557,26031433
400168,101N,37.39116028128819,-121.99552574750145,26031433,82464828
400790,101N,37.39192805076441,-121.9980751974327,82464828,82464810
402368,101N,37.39396535878771,-122.00526588942668,82464810,33784671
402370,101N,37.39588356891731,-122.01344672051346,33784671,26028101
401996,101N,37.396407579331274,-122.01571674557947,26028101,67036838
401997,101N,37.3985899306079,-122.02569457451759,67036838,1970807538
404522,101N,37.40208006644437,-122.04162502933714,26117823,258944399
401998,101N,37.40415187444256,-122.05107639063108,258944399,26028106
402372,101N,37.405443614842966,-122.05593007906208,258944399,26028106
401534,101N,37.407493446579316,-122.06528206427625,102212724,1350115238
401948,101N,37.40954476324774,-122.07171545183317,26028109,3660749993
401507,101N,37.41269109493072,-122.07953332828465,447918140,256889363
401926,101S,37.411940497485105,-122.07847625435282,65389683,447919027
400149,101S,37.411720182966775,-122.0780024188951,447919027,65386032
401937,101S,37.411241305777416,-122.07686563661451,447919027,65386032
401936,101S,37.40727375180478,-122.06515178758795,65405940,65393469
402373,101S,37.405343475947845,-122.05634102240424,65393813,447920760
400435,101S,37.40314765672031,-122.04746417724007,65393813,447920760
404554,101S,37.40188652429633,-122.04168441183222,447920760,5334134384
400545,101S,37.40014365468596,-122.03362512190002,5334134384,65381269
400743,101S,37.39898198034775,-122.02837457974854,6447149857,447924496
400330,101S,37.39863337076516,-122.02680083470125,447924496,447924963
402371,101S,37.39660823622751,-122.01751860388795,447924963,65417858
404553,101S,37.39572045115729,-122.01349199442012,65417858,1970807537
400904,101S,37.39506675233106,-122.01051805370223,65391616,65386173
402369,101S,37.393779218136416,-122.00532236233609,65386173,65415279
400643,101S,37.39075377107103,-121.99491480382049,65415279,447928131
400794,101S,37.390393132811475,-121.99372470756616,447928131,447928265
402367,101S,37.3883461411302,-121.98654513557956,447928265,60434555
400069,101S,37.3857945772485,-121.97748245127838,60434555,289620912
400372,101S,37.384859754006975,-121.97423956248711,289620912,258966218
400206,101S,37.38138969914477,-121.96210037156094,4989314674,258966276
400895,101S,37.380998034549705,-121.96072956142416,4989314674,258966276
400586,101S,37.376808063997416,-121.94254217100737,9483248816,258966453
400172,101S,37.3762617930879,-121.93971243007023,258966453,258966414
402365,101S,37.367872473689864,-121.90795973603993,245540666,245812729
400394,101S,37.36433076750791,-121.90271175732819,245812729,65401537
400922,101S,37.36362743723838,-121.89953658304523,245812719,245812727
400109,101S,37.36272633553282,-121.88942407659157,33783786,311645239
402363,101S,37.35880103566049,-121.87209337944074,311645239,640768452
400440,101S,37.35372808061099,-121.86582601460252,640768452,245974454
400160,101S,37.34843759543801,-121.86053484073315,1700578617,65593075
401891,101S,37.34331490139912,-121.85577228495625,65593082,65404590
401906,101S,37.335287160214016,-121.84800207265603,65404590,65390162
402360,101S,37.32961496543021,-121.84233655632397,65390162,1700578554
413845,237W,37.42285891423582,-121.92574304961916,1724786594,225227642
400158,237W,37.42105248532632,-121.9367784988059,262911505,32790340
401014,237W,37.42049502199752,-121.93919770074156,262911505,32790340
400449,237W,37.41946121420699,-121.95549794093108,32790340,262911480
400201,237W,37.41917602344312,-121.96283067283385,262911480,3973823697
400096,237W,37.418053435312615,-121.97238285581336,728171219,262911516
400274,237W,37.40991736108119,-121.99594382964848,82457619,262911295
400687,237W,37.40845418335851,-122.00270496874471,82457619,262911295
404586,237W,37.406920237652415,-122.00956180620292,262911295,32351595
400581,237W,37.40317732901233,-122.02694579343505,258969754,1958092697
401351,237W,37.40170676786502,-122.03288067022064,26117820,32788810
404585,237E,37.40675862543277,-122.00954046124765,262910598,225208672
400970,237E,37.40973844991947,-121.99592943231798,225208672,225208837
400973,237E,37.41781854648571,-121.97229544816273,33717296,728171220
400567,237E,37.418939026204086,-121.96282128492804,728171220,725893684
400104,237E,37.419299518161104,-121.95548006775086,725893684,33466457
400296,237E,37.42035742683249,-121.93914963639814,33466459,728171989
400873,237E,37.42090566982907,-121.93673549123227,33466459,728171989
401403,280N,37.33821040656868,-121.8545697442308,4974822843,353134071
401655,280N,37.33557451714221,-121.85890585883264,353134071,65382744
401808,280N,37.33486979448902,-121.86005792212545,353134071,65382744
403402,280N,37.328724422474885,-121.8707973260659,65379910,1298171832
400799,280N,37.32795233829,-121.87613940390727,1298171832,1935687161
400953,280N,37.3273024895831,-121.88077740980417,1935687161,1298171942
401810,280N,37.325937387810434,-121.88399658248736,1298171942,305551936
413878,280N,37.324706738500076,-121.88861597152638,305551936,65535226
414284,280N,37.32310403565619,-121.89654924221676,8948350638,1298989113
401942,280N,37.32263034585469,-121.89787439387591,8948350638,1298989113
413877,280N,37.32162501808393,-121.89965045174193,1298989113,1298989019
414694,280N,37.31499950435186,-121.91350906349665,1299177532,1299177642
401167,280N,37.31693334964314,-121.92320751504978,1299177642,305551118
405701,280N,37.31692116108754,-121.92448054196785,1299177642,305551118
407710,280N,37.31746719326456,-121.93879314551995,1299142209,279689642
401400,280N,37.31686414042455,-121.95242791471432,65410786,65405974
400714,280N,37.3167995864272,-121.95351284710557,65410786,65405974
400414,280N,37.31797832156627,-121.97729479011237,1652633096,257883573
400560,280N,37.32479167493016,-122.00291520804497,258965297,289651583
400499,280N,37.331050102065156,-122.01494028945943,289638735,1067712932
400823,280N,37.33447764875824,-122.03532612072479,255655733,220218075
401845,280N,37.33266225526875,-122.0606293708105,26506813,5834900091
401846,280S,37.33245474817784,-122.06062395870718,276317974,92274382
404640,280S,37.33361645271636,-122.04962752068563,49071606,704811950
400673,280S,37.32997836948399,-122.01341968887739,206691786,206691795
400084,280S,37.32926653459699,-122.01204857890279,206691786,206691795
400429,280S,37.31944036300113,-121.99316651135722,258965393,1067707130
400292,280S,37.31631734935164,-121.9720621005565,1298225880,1298225884
401388,280S,37.31669825102104,-121.95244059057006,257883727,1299142177
407711,280S,37.31713663738051,-121.94150885615515,1299142177,1299142206
401163,280S,37.31674261582205,-121.92318585321321,1299142171,315229069
403419,280S,37.316760135569126,-121.9215479510715,315229069,26404645
401327,280S,37.31506254063985,-121.9145082426387,315229069,26404645
403414,280S,37.31482576605661,-121.91365225741376,315229069,26404645
402067,280S,37.32136730047471,-121.8995712141169,1298999088,311447923
401943,280S,37.322393235751974,-121.89781457521522,1298999088,311447923
403412,280S,37.32246543787041,-121.89765413918722,1298999088,311447923
403409,280S,37.32405620953755,-121.89068101556177,311447923,246574388
401811,280S,37.32568045573643,-121.88396497072262,1299012726,246451017
403406,280S,37.32595463893202,-121.88332983336774,1299012726,246451017
403404,280S,37.32783192185062,-121.87490133080138,246480598,311467576
403401,280S,37.32849976566021,-121.87084771058265,311467576,1298171982
401809,280S,37.3345176031927,-121.8600940458913,246295716,8557520304
401391,280S,37.33785926164911,-121.85465675494513,8557520304,246295695
407172,680N,37.341729010728635,-121.8483629194546,4974822842,1086294628
407173,680N,37.34199305411922,-121.84797256669248,4974822842,1086294628
407165,680N,37.34397319878141,-121.84532712444857,1086294628,246343403
407176,680N,37.35856104545489,-121.84020278056656,259698534,1299317685
407177,680N,37.36025496956055,-121.84123288565439,1299317685,311715515
407179,680N,37.368641374320944,-121.84657607732503,259997530,259997528
407180,680N,37.37284355553716,-121.85078079039143,259997528,312718678
407181,680N,37.37972864953471,-121.85773903592441,259997528,312718678
407157,680N,37.385499816348926,-121.86381603292783,312718678,259980516
407155,680N,37.39154592865353,-121.8703458073135,259981647,311915415
407153,680N,37.398068107867815,-121.87518622286474,311915415,259982043
407174,680N,37.4008920360848,-121.87606427576486,311915415,259982043
407161,680N,37.40778612279686,-121.87817941647602,259982043,313445252
407152,680N,37.41608585875586,-121.88070658666632,313445252,313455374
407151,680N,37.42074809928204,-121.88206930323554,313455374,257881716
407150,680N,37.42726460240267,-121.88445373688819,313455374,257881716
407184,680S,37.42741286026951,-121.88482964270247,65508508,313445114
407185,680S,37.42088390536237,-121.88241293748048,65508508,313445114
407190,680S,37.41270686053432,-121.8800131846782,313445114,65508603
407191,680S,37.40790962562052,-121.87857036557284,65508603,65383427
407200,680S,37.39821022341797,-121.87553242000952,65383427,259982041
407186,680S,37.39160670873555,-121.87080477412046,259982041,65378243
407187,680S,37.383151182634144,-121.86166355570732,311722054,312718703
407207,680S,37.37979734378987,-121.85818471334753,312718703,65508558
407206,680S,37.372887266701206,-121.85125574432803,312718703,65508558
407204,680S,37.366136216773945,-121.84503467146885,65508558,3982915958
407202,680S,37.360625515832574,-121.8417731387402,65391077,4974822831
407194,680S,37.34417917185848,-121.84555469267366,65400187,4974822843
400665,680S,37.34143886669262,-121.84929891683326,65400187,4974822843
408907,880N,37.32181758214408,-121.94045995477767,257884249,279690421
400951,880N,37.32515009303381,-121.94073766805697,279690421,289649406
400057,880N,37.33501597239718,-121.93551751847833,5261661337,283018947
400147,880N,37.34220179904059,-121.92629814304249,311577375,311575955
400343,880N,37.34895960215103,-121.9178709936566,245919614,1912088277
401560,880N,37.35752015080907,-121.90787819920266,245810016,4977823052
400045,880N,37.363381619609804,-121.90220309155295,4977823048,65401606
400122,880N,37.36613578146281,-121.90110841768553,65394535,3742063554
401541,880N,37.37020516746962,-121.90150430453275,33102541,65405085
402281,880N,37.3844902841311,-121.90484379965804,312714757,258474804
402283,880N,37.391591042475454,-121.90652274777344,312714757,258474804
402285,880N,37.39869583863059,-121.90818098479663,258474804,1080573699
402286,880N,37.405817271295,-121.90987070779826,258474804,1080573699
400088,880N,37.41497870448085,-121.91271224423346,247138149,311912822
402288,880N,37.41914370893143,-121.91413032274588,311912822,1700446579
413026,880N,37.42121828687158,-121.9148474462069,311912822,1700446579
401464,880N,37.424823554251354,-121.91607576549075,1700446579,251911884
401489,880N,37.427464962730205,-121.91701197871612,251911884,65414355
402119,880S,37.421171776778486,-121.91506615585499,1688870513,248092076
402289,880S,37.41909478920746,-121.91433946127343,1688870513,248092076
400238,880S,37.41324285503384,-121.91236485835068,248092076,252005231
402287,880S,37.405770317585954,-121.91010203479192,252005231,248093005
402120,880S,37.39923029489389,-121.90850057356654,248093005,288072859
402284,880S,37.39155635661768,-121.90671283715163,288072859,65381898
402282,880S,37.38448346790171,-121.90505019495608,65381898,65388338
402121,880S,37.380271171669804,-121.90407371405463,65381898,65388338
400971,880S,37.368664439905515,-121.90135483737615,65391242,26404564
404759,880S,37.36516386451897,-121.90154320253328,26404564,26404567
400479,880S,37.36242723753815,-121.90319809582193,312118657,52140457
400030,880S,37.35908857200615,-121.90653957275886,4104395806,4977823055
401440,880S,37.35683048276191,-121.90880838806191,4977823055,245810051
403225,880S,37.34954640326875,-121.91730064239799,287826065,3678154056
403265,880S,37.34926039273287,-121.91770803908999,287826065,3678154056
400508,880S,37.347654589074544,-121.91996512141927,3678154056,245917505
400253,880S,37.34296517958775,-121.92572903988129,65397622,65390120
400709,880S,37.3413070160085,-121.92772259594656,65390120,6439958932
400514,880S,37.33460393052396,-121.93628947223229,65390602,65417082
400723,880S,37.33428987857061,-121.93670133694319,65390602,65417082
408911,880S,37.32515172034443,-121.94088482358707,305549799,65495541
401611,880S,37.31891797558308,-121.9403294696283,65495541,8893433765
